Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,Column1,Close OU,Column2,Year,Adj_Date,Day,Month
1026,60,H,Calgary,1,1,0,2,-135,-160,6,-105,6,110,2007,20071026,26,10
1027,1,V,SanJose,1,0,0,1,-125,-120,5,-125,5,-110,2007,20071027,27,10
1027,2,H,Columbus,1,1,0,2,105,100,5,105,5,-110,2007,20071027,27,10
1027,3,V,Ottawa,0,1,3,4,-133,-150,5.5,105,5.5,125,2007,20071027,27,10
1027,4,H,NewJersey,0,1,0,1,113,130,5.5,-125,5.5,-145,2007,20071027,27,10
1027,5,V,Philadelphia,0,2,0,2,-105,-105,5.5,-115,5.5,-115,2007,20071027,27,10
1027,6,H,Boston,0,1,0,1,-115,-115,5.5,-105,5.5,-105,2007,20071027,27,10
1027,7,V,Toronto,0,3,1,4,165,150,5.5,-120,5.5,-120,2007,20071027,27,10
1027,8,H,NYRangers,0,1,0,1,-185,-170,5.5,100,5.5,100,2007,20071027,27,10
1027,9,V,Carolina,3,3,2,8,-115,100,5.5,-115,5.5,-115,2007,20071027,27,10
1027,10,H,NYIslanders,0,2,1,3,-105,-120,5.5,-105,5.5,-105,2007,20071027,27,10
1027,11,V,Montreal,2,1,0,4,171,155,6,-110,6,-120,2007,20071027,27,10
1027,12,H,Pittsburgh,0,2,1,3,-191,-175,6,-110,6,100,2007,20071027,27,10
1027,13,V,Buffalo,0,2,1,4,130,130,6,-125,6,-140,2007,20071027,27,10
1027,14,H,TampaBay,0,2,1,3,-150,-150,6,105,6,120,2007,20071027,27,10
1027,15,V,Florida,1,1,1,3,103,130,5.5,-115,5.5,105,2007,20071027,27,10
1027,16,H,Nashville,0,2,2,4,-123,-150,5.5,-105,5.5,-125,2007,20071027,27,10
1027,17,V,Washington,1,1,1,3,120,165,5.5,-115,5.5,-110,2007,20071027,27,10
1027,18,H,St.Louis,2,1,1,4,-140,-185,5.5,-105,5.5,-110,2007,20071027,27,10
1027,19,V,Atlanta,1,0,2,3,130,140,5.5,-120,5.5,-130,2007,20071027,27,10
1027,20,H,Chicago,0,1,1,2,-150,-160,5.5,100,5.5,110,2007,20071027,27,10
1027,21,V,Dallas,2,2,1,5,-145,-155,5.5,110,5.5,125,2007,20071027,27,10
1027,22,H,Phoenix,1,1,1,3,125,135,5.5,-130,5.5,-145,2007,20071027,27,10
1027,23,V,Edmonton,1,0,0,1,135,160,6,-110,6,-105,2007,20071027,27,10
1027,24,H,LosAngeles,1,2,1,4,-155,-180,6,-110,6,-115,2007,20071027,27,10
1028,51,V,Edmonton,1,0,1,3,200,210,5.5,115,5.5,130,2007,20071028,28,10
1028,52,H,Anaheim,0,1,1,2,-240,-250,5.5,-135,5.5,-150,2007,20071028,28,10
1028,53,V,Minnesota,1,0,0,1,115,140,5.5,-110,5.5,100,2007,20071028,28,10
1028,54,H,Colorado,1,1,1,3,-135,-160,5.5,-110,5.5,-120,2007,20071028,28,10
1028,55,V,Detroit,2,1,0,3,-130,-130,5,-130,5,-150,2007,20071028,28,10
1028,56,H,Vancouver,1,1,0,2,110,110,5,110,5,130,2007,20071028,28,10
1029,1,V,TampaBay,0,1,0,1,130,140,5.5,-115,5.5,-110,2007,20071029,29,10
1029,2,H,NYRangers,1,0,2,3,-150,-160,5.5,-105,5.5,-110,2007,20071029,29,10
1029,3,V,Washington,4,2,1,7,135,165,6,-115,6,-135,2007,20071029,29,10
1029,4,H,Toronto,1,0,0,1,-155,-185,6,-105,6,115,2007,20071029,29,10
1029,5,V,SanJose,1,0,3,4,105,115,5,-110,5,100,2007,20071029,29,10
1029,6,H,Dallas,1,1,0,2,-125,-135,5,-110,5,-120,2007,20071029,29,10
1030,51,V,Pittsburgh,0,2,2,4,-105,100,5.5,-107,5.5,100,2007,20071030,30,10
1030,52,H,Minnesota,0,1,1,2,-115,-120,5.5,-113,5.5,-120,2007,20071030,30,10
1030,53,V,Atlanta,0,2,0,3,171,165,6,-111,6,-115,2007,20071030,30,10
1030,54,H,Montreal,0,1,1,2,-191,-185,6,-109,6,-105,2007,20071030,30,10
1030,55,V,Phoenix,0,0,2,2,171,175,5.5,100,5.5,105,2007,20071030,30,10
1030,56,H,St.Louis,0,0,1,1,-201,-195,5.5,-120,5.5,-125,2007,20071030,30,10
1030,57,V,Detroit,0,1,1,2,-185,-200,5.5,105,5.5,-105,2007,20071030,30,10
1030,58,H,Edmonton,0,1,0,1,165,170,5.5,-125,5.5,-115,2007,20071030,30,10
1030,59,V,Nashville,0,0,1,1,172,175,6,112,5.5,100,2007,20071030,30,10
1030,60,H,Calgary,1,2,2,5,-192,-195,6,-132,5.5,-120,2007,20071030,30,10
1031,1,V,TampaBay,0,1,0,1,105,110,5.5,103,5.5,110,2007,20071031,31,10
1031,2,H,NewJersey,0,2,4,6,-125,-130,5.5,-123,5.5,-130,2007,20071031,31,10
1031,3,V,Carolina,0,1,1,2,-105,-130,6,103,6,100,2007,20071031,31,10
1031,4,H,Florida,0,0,4,4,-115,110,6,-123,6,-120,2007,20071031,31,10
1031,5,V,Chicago,1,2,2,5,171,175,5,-108,5,-120,2007,20071031,31,10
1031,6,H,Dallas,1,0,3,4,-191,-195,5,-112,5,100,2007,20071031,31,10
1031,7,V,Columbus,1,2,1,4,115,130,5.5,-120,5.5,-110,2007,20071031,31,10
1031,8,H,LosAngeles,0,1,0,1,-135,-150,5.5,100,5.5,-110,2007,20071031,31,10
1101,51,V,TampaBay,0,0,0,0,110,120,5.5,-125,5.5,-135,2007,20071101,01,11
1101,52,H,NYIslanders,1,2,1,4,-130,-140,5.5,105,5.5,115,2007,20071101,01,11
1101,53,V,Buffalo,0,1,2,3,-110,-120,6,-105,6,100,2007,20071101,01,11
1101,54,H,Boston,0,2,1,4,-110,100,6,-115,6,-120,2007,20071101,01,11
1101,55,V,Washington,0,0,0,0,160,160,5.5,100,5.5,100,2007,20071101,01,11
1101,56,H,NYRangers,0,1,1,2,-180,-180,5.5,-120,5.5,-120,2007,20071101,01,11
1101,57,V,Philadelphia,1,0,1,2,100,115,5.5,-115,5.5,-130,2007,20071101,01,11
1101,58,H,Montreal,1,2,2,5,-120,-135,5.5,-105,5.5,110,2007,20071101,01,11
1101,59,V,Atlanta,0,0,4,4,235,205,6,-105,6,110,2007,20071101,01,11
1101,60,H,Ottawa,1,4,1,6,-285,-245,6,-115,6,-130,2007,20071101,01,11
1101,61,V,St.Louis,0,2,1,3,160,140,5,-110,5,-125,2007,20071101,01,11
1101,62,H,Minnesota,1,1,0,2,-180,-160,5,-110,5,105,2007,20071101,01,11
1101,63,V,Detroit,2,1,1,4,-115,100,5.5,-101,5.5,105,2007,20071101,01,11
1101,64,H,Calgary,1,0,0,1,-105,-120,5.5,-119,5.5,-125,2007,20071101,01,11
1101,65,V,Pittsburgh,2,0,0,2,110,135,6.5,-125,6.5,-120,2007,20071101,01,11
1101,66,H,Colorado,0,3,0,3,-130,-155,6.5,105,6.5,100,2007,20071101,01,11
1101,67,V,Nashville,2,0,1,3,150,170,5.5,100,5.5,115,2007,20071101,01,11
1101,68,H,Vancouver,0,0,0,0,-170,-200,5.5,-120,5.5,-135,2007,20071101,01,11
1101,69,V,Columbus,0,0,1,1,176,170,5,-120,5,-125,2007,20071101,01,11
1101,70,H,Anaheim,0,0,1,2,-196,-190,5,100,5,105,2007,20071101,01,11
1102,1,V,Toronto,0,1,1,2,121,130,5.5,-124,5.5,-120,2007,20071102,02,11
1102,2,H,NewJersey,1,0,2,3,-141,-150,5.5,104,5.5,100,2007,20071102,02,11
1102,3,V,Philadelphia,0,2,1,3,-121,-115,5.5,-115,5.5,-140,2007,20071102,02,11
1102,4,H,Washington,1,0,1,2,101,-105,5.5,-105,5.5,120,2007,20071102,02,11
1102,5,V,Florida,1,3,0,4,164,145,6,-125,6,-115,2007,20071102,02,11
1102,6,H,Buffalo,0,1,1,2,-184,-165,6,105,6,-105,2007,20071102,02,11
1102,7,V,Phoenix,2,1,2,5,190,200,5,-125,5.5,100,2007,20071102,02,11
1102,8,H,Dallas,0,0,0,0,-220,-240,5,105,5.5,-120,2007,20071102,02,11
1102,9,V,Nashville,0,1,3,4,116,120,5.5,105,5.5,115,2007,20071102,02,11
1102,10,H,Edmonton,0,1,0,1,-136,-140,5.5,-125,5.5,-135,2007,20071102,02,11
1102,11,V,LosAngeles,0,3,2,5,171,195,6,100,6,110,2007,20071102,02,11
1102,12,H,SanJose,1,0,1,2,-191,-225,6,-120,6,-130,2007,20071102,02,11
1103,51,V,Toronto,1,1,1,3,145,160,6,-135,6,-135,2007,20071103,03,11
1103,52,H,Montreal,1,1,0,2,-165,-180,6,115,6,115,2007,20071103,03,11
1103,53,V,Pittsburgh,1,1,0,2,-107,-107,6,-120,6,-120,2007,20071103,03,11
1103,54,H,NYIslanders,0,1,2,3,-113,-113,6,100,6,100,2007,20071103,03,11
1103,55,V,Boston,0,2,0,2,200,195,6,115,5.5,-110,2007,20071103,03,11
1103,56,H,Ottawa,1,1,1,3,-240,-235,6,-135,5.5,-110,2007,20071103,03,11
1103,57,V,NewJersey,1,0,0,1,170,170,5,105,5,105,2007,20071103,03,11
1103,58,H,NYRangers,1,0,0,2,-190,-190,5,-125,5,-125,2007,20071103,03,11
1103,59,V,Florida,0,2,0,2,170,170,6,100,6,100,2007,20071103,03,11
1103,60,H,Carolina,1,2,1,4,-200,-200,6,-120,6,-120,2007,20071103,03,11
1103,61,V,Atlanta,1,2,3,6,155,155,6,-135,6,-125,2007,20071103,03,11
1103,62,H,TampaBay,2,2,0,4,-175,-175,6,115,6,105,2007,20071103,03,11
1103,63,V,Calgary,0,1,0,1,115,130,5,-125,5,-125,2007,20071103,03,11
1103,64,H,Minnesota,1,1,2,4,-135,-150,5,105,5,105,2007,20071103,03,11
1103,65,V,Chicago,1,0,2,3,135,135,5,-130,5,-150,2007,20071103,03,11
1103,66,H,St.Louis,1,0,1,2,-155,-155,5,110,5,130,2007,20071103,03,11
1103,67,V,Vancouver,1,1,2,4,155,165,5.5,-120,5.5,-105,2007,20071103,03,11
1103,68,H,Colorado,0,1,2,3,-175,-185,5.5,100,5.5,-115,2007,20071103,03,11
1103,69,V,Anaheim,1,2,2,5,-140,-145,5,-130,5,-130,2007,20071103,03,11
1103,70,H,Phoenix,0,0,2,2,120,125,5,110,5,110,2007,20071103,03,11
1103,71,V,SanJose,1,1,1,3,-130,-130,6,100,6,115,2007,20071103,03,11
1103,72,H,LosAngeles,1,0,0,1,110,110,6,-120,6,-135,2007,20071103,03,11
1104,1,V,St.Louis,0,0,0,0,130,150,5,-120,5,-120,2007,20071104,04,11
1104,2,H,Columbus,1,1,1,3,-150,-170,5,100,5,100,2007,20071104,04,11
1104,3,V,Nashville,3,0,2,5,105,100,5.5,110,5.5,115,2007,20071104,04,11
1104,4,H,Chicago,1,1,0,2,-125,-120,5.5,-130,5.5,-135,2007,20071104,04,11
1104,5,V,Ottawa,0,0,1,2,-160,-150,5.5,-115,5.5,-110,2007,20071104,04,11
1104,6,H,Boston,1,0,0,1,140,130,5.5,-105,5.5,-110,2007,20071104,04,11
1105,51,V,Philadelphia,0,0,0,0,119,120,5.5,110,5.5,120,2007,20071105,05,11
1105,52,H,NYRangers,1,0,1,2,-139,-140,5.5,-130,5.5,-140,2007,20071105,05,11
1105,53,V,Pittsburgh,2,2,1,5,-105,110,5.5,-110,5.5,100,2007,20071105,05,11
1105,54,H,NewJersey,0,0,0,0,-115,-130,5.5,-110,5.5,-120,2007,20071105,05,11
1105,55,V,Washington,0,0,0,0,180,190,6,105,6,-110,2007,20071105,05,11
1105,56,H,Carolina,3,1,1,5,-210,-220,6,-125,6,-110,2007,20071105,05,11
1105,57,V,Buffalo,0,0,0,0,115,120,6.5,-105,6.5,100,2007,20071105,05,11
1105,58,H,Montreal,0,1,1,2,-135,-140,6.5,-115,6.5,-120,2007,20071105,05,11
1105,59,V,TampaBay,1,1,1,3,115,125,6,-110,6,-110,2007,20071105,05,11
1105,60,H,Florida,2,1,1,4,-135,-145,6,-110,6,-110,2007,20071105,05,11
1105,61,V,Edmonton,0,2,0,2,195,200,5,-125,5,-110,2007,20071105,05,11
1105,62,H,Minnesota,3,2,0,5,-225,-240,5,105,5,-110,2007,20071105,05,11
1105,63,V,Calgary,1,0,0,1,130,135,6,-105,6,-115,2007,20071105,05,11
1105,64,H,Colorado,1,1,2,4,-150,-155,6,-115,6,-105,2007,20071105,05,11
1105,65,V,Dallas,1,3,1,5,135,125,5,-110,5,100,2007,20071105,05,11
1105,66,H,Anaheim,0,0,0,0,-155,-145,5,-110,5,-120,2007,20071105,05,11
1106,1,V,NYRangers,0,1,1,2,115,-105,5,-125,5,-130,2007,20071106,06,11
1106,2,H,NYIslanders,0,0,3,3,-135,-115,5,105,5,110,2007,20071106,06,11
1106,3,V,Washington,0,0,1,1,130,150,6,-125,6,-120,2007,20071106,06,11
1106,4,H,Atlanta,0,1,0,2,-150,-170,6,105,6,100,2007,20071106,06,11
1106,5,V,Toronto,0,1,0,1,171,190,6,-130,6,-135,2007,20071106,06,11
1106,6,H,Ottawa,2,2,1,5,-201,-220,6,110,6,115,2007,20071106,06,11
1107,51,V,Philadelphia,2,1,0,3,118,120,6,-124,6,-120,2007,20071107,07,11
1107,52,H,Pittsburgh,1,0,0,1,-138,-140,6,104,6,100,2007,20071107,07,11
1107,53,V,Boston,1,0,0,1,144,135,6,-105,6,105,2007,20071107,07,11
1107,54,H,Buffalo,0,1,0,2,-164,-155,6,-115,6,-125,2007,20071107,07,11
1107,55,V,Florida,0,1,0,1,120,115,6,-125,6,-125,2007,20071107,07,11
1107,56,H,TampaBay,2,0,1,3,-140,-135,6,105,6,105,2007,20071107,07,11
1107,57,V,Nashville,0,0,2,2,215,210,5.5,108,5.5,115,2007,20071107,07,11
1107,58,H,Detroit,1,1,0,3,-255,-250,5.5,-128,5.5,-135,2007,20071107,07,11
1107,59,V,Columbus,0,0,2,2,-109,-105,5,-124,5,-135,2007,20071107,07,11
1107,60,H,Chicago,0,1,4,5,-111,-115,5,104,5,115,2007,20071107,07,11
1107,61,V,Edmonton,3,0,0,3,215,215,5.5,-125,5.5,-135,2007,20071107,07,11
1107,62,H,Colorado,2,0,1,4,-255,-265,5.5,105,5.5,115,2007,20071107,07,11
1107,63,V,Phoenix,1,3,1,6,178,180,5,-124,5,-140,2007,20071107,07,11
1107,64,H,Anaheim,1,2,2,5,-208,-210,5,104,5,120,2007,20071107,07,11
1107,65,V,Dallas,2,1,0,3,124,125,5,-115,5,-110,2007,20071107,07,11
1107,66,H,SanJose,1,0,0,1,-144,-145,5,-105,5,-110,2007,20071107,07,11
1108,1,V,TampaBay,2,2,1,5,171,185,6,-135,6,-140,2007,20071108,08,11
1108,2,H,Carolina,0,0,1,1,-191,-215,6,115,6,120,2007,20071108,08,11
1108,3,V,Philadelphia,1,0,0,1,110,120,5.5,110,5.5,125,2007,20071108,08,11
1108,4,H,NewJersey,3,1,0,4,-130,-140,5.5,-130,5.5,-145,2007,20071108,08,11
1108,5,V,Pittsburgh,1,0,1,2,130,145,5.5,110,5.5,115,2007,20071108,08,11
1108,6,H,NYRangers,2,1,1,4,-150,-165,5.5,-130,5.5,-135,2007,20071108,08,11
1108,7,V,Washington,0,3,1,4,235,230,6,-110,6,115,2007,20071108,08,11
1108,8,H,Ottawa,0,1,0,1,-285,-280,6,-110,6,-135,2007,20071108,08,11
1108,9,V,Montreal,1,1,0,2,-110,-115,5.5,-105,5.5,100,2007,20071108,08,11
1108,10,H,Boston,0,1,0,1,-110,-105,5.5,-115,5.5,-120,2007,20071108,08,11
1108,11,V,Dallas,0,1,1,2,-145,-130,5.5,105,5.5,110,2007,20071108,08,11
1108,12,H,Phoenix,1,2,2,5,125,110,5.5,-125,5.5,-130,2007,20071108,08,11
1108,13,V,Vancouver,0,3,0,3,135,135,5.5,-105,5.5,120,2007,20071108,08,11
1108,14,H,Calgary,0,0,2,2,-155,-155,5.5,-115,5.5,-140,2007,20071108,08,11
1109,51,V,Columbus,0,1,0,1,190,190,5.5,110,5.5,125,2007,20071109,09,11
1109,52,H,Detroit,1,1,2,4,-230,-220,5.5,-130,5.5,-145,2007,20071109,09,11
1109,53,V,Atlanta,0,1,3,4,130,140,6,-125,6,100,2007,20071109,09,11
1109,54,H,Florida,0,0,1,1,-150,-160,6,105,6,-120,2007,20071109,09,11
1109,55,V,Toronto,0,1,2,3,125,115,6,-135,6,-140,2007,20071109,09,11
1109,56,H,Buffalo,0,0,0,0,-145,-135,6,115,6,120,2007,20071109,09,11
1109,57,V,St.Louis,1,1,0,2,105,110,5.5,105,5.5,100,2007,20071109,09,11
1109,58,H,Chicago,2,1,1,4,-125,-130,5.5,-125,5.5,-120,2007,20071109,09,11
1109,59,V,Colorado,0,0,1,1,-115,-120,5.5,-125,5.5,-110,2007,20071109,09,11
1109,60,H,Vancouver,0,1,0,2,-105,100,5.5,105,5.5,-110,2007,20071109,09,11
1109,61,V,SanJose,1,1,0,2,110,100,5,-120,5,-105,2007,20071109,09,11
1109,62,H,Anaheim,0,1,1,3,-130,-120,5,100,5,-115,2007,20071109,09,11
1110,1,V,Montreal,1,0,0,1,158,160,5.5,-110,5.5,-110,2007,20071110,10,11
1110,2,H,Ottawa,0,0,3,3,-178,-180,5.5,-110,5.5,-110,2007,20071110,10,11
1110,3,V,Pittsburgh,0,2,0,2,110,-105,6,-105,6,-105,2007,20071110,10,11
1110,4,H,Philadelphia,2,1,2,5,-130,-115,6,-115,6,-115,2007,20071110,10,11
1110,5,V,NewJersey,0,0,1,1,110,110,5.5,105,5.5,130,2007,20071110,10,11
1110,6,H,NYIslanders,1,0,1,2,-130,-130,5.5,-125,5.5,-150,2007,20071110,10,11
1110,7,V,NYRangers,0,2,0,3,-115,-115,5.5,100,5.5,-105,2007,20071110,10,11
1110,8,H,Toronto,0,2,0,2,-105,-105,5.5,-120,5.5,-115,2007,20071110,10,11
1110,9,V,Buffalo,0,0,1,1,100,115,5.5,-120,5.5,100,2007,20071110,10,11
1110,10,H,Boston,0,1,1,2,-120,-135,5.5,100,5.5,-120,2007,20071110,10,11
1110,11,V,Carolina,1,2,2,5,-140,-150,6,-125,6,-120,2007,20071110,10,11
1110,12,H,Atlanta,1,1,1,3,120,130,6,105,6,100,2007,20071110,10,11
1110,13,V,TampaBay,0,1,4,5,110,100,6,-105,6,-110,2007,20071110,10,11
1110,14,H,Washington,0,1,1,2,-130,-120,6,-115,6,-110,2007,20071110,10,11
1110,15,V,Columbus,1,0,2,3,120,145,5.5,105,5.5,135,2007,20071110,10,11
1110,16,H,Nashville,1,1,1,4,-140,-165,5.5,-125,5.5,-155,2007,20071110,10,11
1110,17,V,Edmonton,2,0,2,4,200,200,5.5,105,5.5,120,2007,20071110,10,11
1110,18,H,Calgary,1,0,1,2,-240,-240,5.5,-125,5.5,-140,2007,20071110,10,11
1110,19,V,Dallas,2,2,1,5,-115,-105,5.5,-115,5.5,-105,2007,20071110,10,11
1110,20,H,LosAngeles,0,0,5,6,-105,-115,5.5,-105,5.5,-115,2007,20071110,10,11
1110,21,V,Phoenix,1,0,0,1,165,170,5.5,100,5.5,110,2007,20071110,10,11
1110,22,H,SanJose,0,2,2,4,-185,-190,5.5,-120,5.5,-130,2007,20071110,10,11
1111,51,V,Detroit,0,1,1,2,-165,-175,5.5,114,5.5,115,2007,20071111,11,11
1111,52,H,Chicago,2,1,0,3,145,155,5.5,-134,5.5,-135,2007,20071111,11,11
1111,53,V,Minnesota,0,2,0,2,151,155,5.5,109,5.5,105,2007,20071111,11,11
1111,54,H,Colorado,1,2,1,4,-171,-175,5.5,-129,5.5,-125,2007,20071111,11,11
1112,1,V,Nashville,2,0,2,4,120,140,5.5,110,5.5,120,2007,20071112,12,11
1112,2,H,Columbus,1,0,0,1,-140,-160,5.5,-130,5.5,-140,2007,20071112,12,11
1112,3,V,NYIslanders,0,2,0,2,120,125,5.5,-110,5.5,100,2007,20071112,12,11
1112,4,H,Philadelphia,1,1,1,3,-140,-145,5.5,-110,5.5,-120,2007,20071112,12,11
1112,5,V,NewJersey,2,0,1,3,125,145,5.5,105,5.5,105,2007,20071112,12,11
1112,6,H,Pittsburgh,0,1,1,2,-145,-165,5.5,-125,5.5,-125,2007,20071112,12,11
1112,7,V,Carolina,1,0,3,4,-125,-130,6,-105,6,105,2007,20071112,12,11
1112,8,H,Florida,1,0,2,3,105,110,6,-115,6,-125,2007,20071112,12,11
1112,9,V,Phoenix,0,0,0,0,170,185,5.5,105,5.5,105,2007,20071112,12,11
1112,10,H,SanJose,1,1,3,5,-200,-215,5.5,-125,5.5,-125,2007,20071112,12,11
1113,51,V,Florida,1,0,1,2,125,150,6,100,6,110,2007,20071113,13,11
1113,52,H,Atlanta,0,1,1,3,-145,-170,6,-120,6,-130,2007,20071113,13,11
1113,53,V,Montreal,1,1,1,4,112,-105,6,-105,6,-110,2007,20071113,13,11
1113,54,H,Toronto,0,2,1,3,-132,-115,6,-115,6,-110,2007,20071113,13,11
1113,55,V,Detroit,2,0,1,3,-160,-165,5,-125,5,-130,2007,20071113,13,11
1113,56,H,St.Louis,0,4,0,4,140,145,5,105,5,110,2007,20071113,13,11
1113,57,V,Minnesota,0,0,2,2,135,130,5,-115,5,-105,2007,20071113,13,11
1113,58,H,Calgary,1,0,2,3,-155,-150,5,-105,5,-115,2007,20071113,13,11
1113,59,V,LosAngeles,1,0,2,3,140,140,5.5,-105,5.5,-120,2007,20071113,13,11
1113,60,H,Anaheim,2,1,0,4,-160,-160,5.5,-115,5.5,100,2007,20071113,13,11
1114,1,V,Chicago,1,0,1,2,115,125,5,-136,5,-140,2007,20071114,14,11
1114,2,H,Columbus,1,2,1,4,-135,-145,5,116,5,120,2007,20071114,14,11
1114,3,V,NYRangers,1,2,1,4,-107,-105,5,101,5,125,2007,20071114,14,11
1114,4,H,NewJersey,1,0,1,2,-113,-115,5,-121,5,-145,2007,20071114,14,11
1114,5,V,Carolina,0,0,1,1,-107,100,6,-131,6,-130,2007,20071114,14,11
1114,6,H,TampaBay,0,5,1,6,-113,-120,6,111,6,110,2007,20071114,14,11
1114,7,V,SanJose,3,0,0,4,102,-105,5,-115,5,-110,2007,20071114,14,11
1114,8,H,Dallas,1,0,2,3,-122,-115,5,-105,5,-110,2007,20071114,14,11
1114,9,V,Edmonton,0,0,0,1,176,170,5,-116,5,-135,2007,20071114,14,11
1114,10,H,Vancouver,0,0,0,0,-196,-200,5,-104,5,115,2007,20071114,14,11
1115,51,V,NYRangers,1,1,1,4,105,110,5,-115,5,-120,2007,20071115,15,11
1115,52,H,Philadelphia,1,1,1,3,-125,-130,5,-105,5,100,2007,20071115,15,11
1115,53,V,Toronto,1,1,0,2,100,110,5.5,-115,5.5,-120,2007,20071115,15,11
1115,54,H,Boston,2,1,2,5,-120,-130,5.5,-105,5.5,100,2007,20071115,15,11
1115,55,V,NYIslanders,1,1,0,2,120,135,5.5,-125,5.5,-135,2007,20071115,15,11
1115,56,H,Pittsburgh,1,2,0,3,-140,-155,5.5,105,5.5,115,2007,20071115,15,11
1115,57,V,Washington,0,1,0,1,130,130,6,105,6,115,2007,20071115,15,11
1115,58,H,Florida,1,1,0,2,-150,-150,6,-125,6,-135,2007,20071115,15,11
1115,59,V,Buffalo,1,0,1,2,171,195,6,-115,6,100,2007,20071115,15,11
1115,60,H,Ottawa,2,1,0,3,-201,-225,6,-105,6,-120,2007,20071115,15,11
1115,61,V,Chicago,0,3,1,4,125,150,5.5,105,5.5,110,2007,20071115,15,11
1115,62,H,Nashville,1,0,3,5,-145,-170,5.5,-125,5.5,-130,2007,20071115,15,11
1115,63,V,Minnesota,1,2,1,4,-150,-155,5,-115,5,-110,2007,20071115,15,11
1115,64,H,Edmonton,0,2,0,2,130,135,5,-105,5,-110,2007,20071115,15,11
1115,65,V,SanJose,2,1,3,6,-130,-120,5.5,110,5.5,120,2007,20071115,15,11
1115,66,H,Phoenix,0,0,0,0,110,100,5.5,-130,5.5,-140,2007,20071115,15,11
1115,67,V,Anaheim,0,2,4,6,105,100,5.5,-115,5.5,-125,2007,20071115,15,11
1115,68,H,LosAngeles,1,1,1,3,-125,-120,5.5,-105,5.5,105,2007,20071115,15,11
1116,1,V,Atlanta,2,0,1,3,171,170,6,-130,6,-125,2007,20071116,16,11
1116,2,H,Carolina,0,0,0,0,-201,-190,6,110,6,105,2007,20071116,16,11
1116,3,V,NYIslanders,0,1,0,1,120,130,5,-115,5,-120,2007,20071116,16,11
1116,4,H,NewJersey,0,0,0,0,-140,-150,5,-105,5,100,2007,20071116,16,11
1116,5,V,Montreal,0,1,0,1,-115,-115,6,-115,6,105,2007,20071116,16,11
1116,6,H,Buffalo,3,1,0,4,-105,-105,6,-105,6,-125,2007,20071116,16,11
1116,7,V,Washington,2,0,0,2,179,180,6,-115,6,-110,2007,20071116,16,11
1116,8,H,TampaBay,2,2,1,5,-199,-210,6,-105,6,-110,2007,20071116,16,11
1116,9,V,Colorado,0,0,1,1,-115,-105,5.5,-115,5.5,-125,2007,20071116,16,11
1116,10,H,Dallas,1,4,1,6,-105,-115,5.5,-105,5.5,105,2007,20071116,16,11
1116,11,V,Columbus,0,0,2,2,115,120,5,-125,5,-115,2007,20071116,16,11
1116,12,H,St.Louis,1,0,2,3,-135,-140,5,105,5,-105,2007,20071116,16,11
1116,13,V,Minnesota,1,0,1,2,135,125,5,-110,5,100,2007,20071116,16,11
1116,14,H,Vancouver,4,1,1,6,-155,-145,5,-110,5,-120,2007,20071116,16,11
1117,51,V,Phoenix,0,1,0,1,138,155,5.5,-130,5.5,-150,2007,20071117,17,11
1117,52,H,LosAngeles,0,0,0,0,-158,-175,5.5,110,5.5,130,2007,20071117,17,11
1117,53,V,Chicago,1,1,3,5,210,210,5.5,105,5.5,100,2007,20071117,17,11
1117,54,H,Detroit,1,2,0,3,-260,-260,5.5,-125,5.5,-120,2007,20071117,17,11
1117,55,V,Ottawa,0,0,0,0,-150,-165,6,-115,6,-125,2007,20071117,17,11
1117,56,H,Toronto,0,1,2,3,130,145,6,-105,6,105,2007,20071117,17,11
1117,57,V,Florida,0,0,1,1,171,165,6,-115,6,105,2007,20071117,17,11
1117,58,H,Carolina,1,0,1,2,-201,-185,6,-105,6,-125,2007,20071117,17,11
1117,59,V,NewJersey,2,2,2,6,165,155,5,-125,5,-125,2007,20071117,17,11
1117,60,H,Philadelphia,0,1,1,2,-185,-175,5,105,5,105,2007,20071117,17,11
1117,61,V,Boston,1,2,1,4,157,125,5.5,-105,5.5,115,2007,20071117,17,11
1117,62,H,Montreal,1,3,3,7,-177,-145,5.5,-115,5.5,-135,2007,20071117,17,11
1117,63,V,NYRangers,0,3,0,4,-110,100,5.5,110,5.5,100,2007,20071117,17,11
1117,64,H,Pittsburgh,2,0,1,3,-110,-120,5.5,-130,5.5,-120,2007,20071117,17,11
1117,65,V,St.Louis,0,2,0,3,138,150,5.5,105,5.5,110,2007,20071117,17,11
1117,66,H,Nashville,1,1,0,2,-158,-170,5.5,-125,5.5,-130,2007,20071117,17,11
1117,67,V,Calgary,0,2,1,3,-135,-140,5,-130,5,-140,2007,20071117,17,11
1117,68,H,Edmonton,0,0,1,1,115,120,5,110,5,120,2007,20071117,17,11
1117,69,V,Anaheim,1,0,0,2,135,130,5,-125,5,-110,2007,20071117,17,11
1117,70,H,SanJose,0,0,1,1,-155,-150,5,105,5,-110,2007,20071117,17,11
1118,1,V,Detroit,2,2,0,5,-145,-150,5,-125,5,-130,2007,20071118,18,11
1118,2,H,Columbus,1,2,1,4,125,130,5,105,5,110,2007,20071118,18,11
1118,3,V,Colorado,0,1,0,1,100,105,5.5,-115,5.5,115,2007,20071118,18,11
